ProductID,Name,Description,Price,Quantity
859,Women's adidas Originals Swift Run Shoes,"The Swift distills decades of adidas heritage running designs. Made for casual everyday wear, these lightweight knit shoes come with a sleek shape and a supportive yet flexible feel. They stand out with embroidered accents and smooth welded details. An EVA midsole adds all-day wearability.",7999,1
860,Women's adidas Sport Inspired Duramo Lite 2.0 Shoes,"Refine your interval training in these women's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.",4799,37
861,Women's adidas Originals Rivalry Low Shoes,"Born in the world of basketball, the Rivalry has been adopted by skaters, punks and artists alike. A flashy glittery leather upper makes this version of the low top shoes ready for party nights and stylish days. A retro adidas logo on the tongue label adds an authentic finishing touch.",10999,10
862,Women's adidas Originals Falcon Shoes,"The Falcon celebrates the carefree and defiant spirit of 1990s art, music and fashion. Inspired by that decade's rave scene, these mesh shoes are adorned with synthetic and metallic overlays. The chunky '90s-style design is made just for women. It offers a supportive, stable feel for day-into-night wearability.",10999,52
863,WOMEN'S ADIDAS SPORT INSPIRED CLOUDFOAM RACER TR SHOES,"Inspired by traditional trail runners, these shoes offer a touch of the great outdoors. Built with an airy mesh upper, they feature cushioned Cloudfoam for all-day comfort. Rubber outsole inserts complete the rugged look.",5599,75
864,Men's adidas Sport Inspired Questar Flow Shoes,Light on your feet. Ready for the streets. These running-inspired shoes give the textured knit upper a modern edge with floating 3-Stripes integrated into the lacing system. Ultra-soft Cloudfoam cushioning in the one-piece midsole and outsole provides comfort that lasts all day long.,6999,66
865,WOMEN'S ADIDAS SPORT INSPIRED ULTIMAMOTION SHOES,Customisable comfort in a women's-specific design. These running-inspired shoes have a sock-like build. They feature a specialised lacing system that adjusts around the mesh upper for a personalised fit. A cushioned midsole provides all-day comfort.,5599,27
866,WOMEN'S ADIDAS ORIGINALS EQT SUPPORT SOCK PRIMEKNIT SHOES,"Archival details, meet progressive design. These women's shoes feature an adidas Primeknit upper with sock-like construction for a snug, lightweight fit. A sleek silhouette sets off stripes on the front and patterning at the heel.",9999,96
867,WOMEN'S ADIDAS ORIGINALS EQT SUPPORT SOCK PRIMEKNIT SHOES,"Archival details, meet progressive design. These women's shoes feature an adidas Primeknit upper with sock-like construction for a snug, lightweight fit. A sleek silhouette sets off stripes on the front and patterning at the heel.",9999,95
868,Women's adidas Originals Magmur Runner Shoes,"The over-the top style of early-2000s running style makes a comeback. These shoes show off a glittery mesh, suede and leather upper. A high midsole adds extra height and a sculpted design. Adiprene+ cushioning makes them comfortable.",11999,40
869,WOMEN'S ADIDAS SPORT INSPIRED QUESTAR RIDE SHOES,"Challenge yourself to a strong finish in these running shoes. They're built with a breathable knit upper, while the heel offers the extra protection of an Achilles-hugging design. The cushioned midsole provides a soft landing with every stride.",6599,87
870,WOMEN'S ADIDAS ORIGINALS CAMPUS SHOES,"A low-profile classic from the '80s gets a luxe new look. These women's shoes come in super-soft nubuck and are lined for a smooth, leather-like feel.",7999,7
871,WOMEN'S ADIDAS RUNNING PUREMOTION SHOES,"These running shoes are a reboot of a popular women's-specific style. Offering a minimal design, they feature a soft mesh upper for maximum breathability. The responsive Cloudfoam midsole provides pillow-soft cushioning, while a durable rubber outsole adds maximum grip.",5999,87
872,WOMEN'S ADIDAS SPORT INSPIRED CLOUDFOAM ULTIMATE SHOES,These women's shoes show off running-inspired style with a knit upper that hugs the foot for a sock-like fit. Outsole cutouts flash a peek at a Cloudfoam midsole that offers optimal comfort.,6599,2
873,Women's adidas Sport Inspired Duramo Lite 2.0 Shoes,"Refine your interval training in these women's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.",4799,20
874,Women's adidas Khoe Run Shoes,Running style with a feminine edge. These women's shoes take on the summer heat with a breathable mesh build and shiny midfoot cage. Ultra-soft Cloudfoam cushioning puts comfort into every step.,5599,55
875,WOMEN'S ADIDAS SPORT INSPIRED RUN 70S SHOES,Modern design meets retro style. A two-tone knit upper with welded 3-Stripes updates the classic '70s look of these women's running-inspired shoes. A lightweight midsole provides cushioned comfort with every step.,6599,28
876,Women's adidas Originals Pharrell Williams Tennis HU Shoes,"Designed in collaboration with the multitalented Pharrell Williams, these shoes remix sleek court lines with creative flair. The flexible knit upper has a soft, sock-like feel that hugs the foot. The clean, monochrome tone is contrasted by a high-texture EVA midsole.",8999,78
877,Women's adidas Originals Taekwondo Shoes,"This design is inspired by vintage Taekwondo styles originally worn to perfect high kicks and rapid foot strikes. The canvas shoes make a streetwear fashion statement as a chic, foot-hugging slip-on. They're shaped for a narrow, women's-specific fit and ride on a soft gum rubber outsole.",7999,55
878,UNISEX ADIDAS ORIGINALS MARATHON X 5923 SHOES,"These hybrid shoes pair vintage running styles with modern Boost cushioning. Made of lightweight mesh and soft suede, they feature a strip of netting that wraps over the midsole. The trainers give you energy return in every stride.",12999,30
879,Women's adidas Originals I-5923 Shoes,"These lightweight shoes fuse '70s style with modern technology. Flashing retro colours, the leather upper is accented with stretchy mesh and faux suede details. Serrated 3-Stripes add a vintage detail. Responsive cushioning energises every stride.",11999,95
880,Women's adidas Originals Falcon RX Shoes,"Fearless '90s confidence inspires these shoes. They echo the look of retro sneakers with a chunky, sculpted outsole. A glossy paint effect gives the soft leather upper a striking look. A wide elastic band makes them easy to slip on and off.",11999,74
881,Women's adidas Originals Nite Jogger Shoes,"The first Nite Jogger debuted in 1980, when recreational running was becoming a popular hobby. True to their origins, these shoes flash reflective details. They're made of a mix of nylon, mesh and suede and reveal a ""speed of night"" Morse code graphic on the inner tongue. Boost cushioning offers energy return with each stride.",12999,58
882,WOMEN'S ADIDAS ORIGINALS STAN SMITH SOCK PK SHOES,"Just like its namesake, the Stan Smith shoe rose to fame on tennis courts of the '70s. Today it's a giant on the streetwear scene. These women's shoes give new relevance to the sleek court style of the Stan with a sock-like slip-on upper made of flexible adidas Primeknit. The classic leather heel patch pays tribute to adidas Originals heritage.",12999,2
883,Women's adidas ORIGINALS ATTITUDE REVIVE Mid Shoes,The adidas Originals Attitude Revive shoes for women. This classic series of Basketball shoes offers comfort through it's Synthetic and Leather upper construction. The perforation on the toe and sides gives proper breathability while the all over shiny design makes it even more attractive.,8999,68
884,Unisex adidas Originals Marathon Tech Shoes,"These shoes follow in the style steps of adidas' first trail running shoe, the Marathon TR. The vintage-inspired upper is a mix of breathable mesh and synthetic suede, with the iconic 3-Stripes in contrast colour. Extra comfort comes from the energy-returning Boost midsole.",12999,91
885,Women's adidas ORIGINALS ZX FLUX ADV VERVE Low Shoes,These adidas Originals ZX Flux ADV Verve shoes for women bring to you a ultra smooth textile upper that promotes proper breathability and comfort to the feet. They come with welded 3-Stripes on the sides and all over print design.,8999,61
886,Unisex adidas Originals Marathon Tech Shoes,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.",11999,24
887,Unisex adidas Originals Marathon Tech Shoes,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.",11999,73
888,Unisex adidas Originals Marathon Tech Shoes,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.",11999,98
889,Women's adidas Sport Inspired Lite Racer CLN Shoes,"Designed with sleek lines for a minimalist look, these shoes have a light and breathable mesh upper. Pillowy cushioning delivers comfort that lasts all day.",4599,67
890,Women's adidas Originals EQT Gazelle Shoes,"The Equipment Gazelle takes inspiration from a late '90s running style. Featuring a lightweight textile upper, these trainers fuse the archive design with modern details. Supple leather overlays combine with bright colours to give an authentic '90s and early '00s look.",8999,34
891,Unisex adidas Originals Skateboarding 2MC Shoes,"Combining skate-friendly design with a clean, classic profile, these shoes are in their element on or off the board. Their highly versatile style is rider-friendly, with a reinforced canvas upper and an ultra-flexible Geoflex outsole that moves naturally with your foot and has great board feel.",5999,81
892,Women's ADIDAS ORIGINALS CAMPUS STITCH AND TURN SHOES,"Let suede speak for itself. These shoes refine the vintage look of the '78 Campus, a B-ball shoe that became a streetwear favorite. The luxurious feel of premium suede combined with hidden stitching gives these women's shoes a clean, highly crafted look with huge fashion potential.",8999,3
893,Women's ADIDAS ORIGINALS CAMPUS SHOES,"Originally designed for the basketball court, Campus shoes became style icons in the '80s, when they hooked up with hip-hop and skateboarding. Always fresh and authentic, they've been street ambassadors for adidas ever since. These women's shoes are made from luxurious nubuck leather and flash contrast trim. The supportive rubber cupsole is fitted with a comfortable sockliner for low-profile cushioning.",7599,89
894,Women's ADIDAS ORIGINALS CAMPUS SHOES,"Originally designed for the basketball court, Campus shoes became style icons in the '80s, when they hooked up with hip-hop and skateboarding. Always fresh and authentic, they've been street ambassadors for adidas ever since. These women's shoes are made from luxurious nubuck leather and flash contrast trim. The supportive rubber cupsole is fitted with a comfortable sockliner for low-profile cushioning.",7599,60
895,Unisex adidas Originals Continental Vulc Shoes,Lace up '80 fitness style. These low-profile shoes feature a pop of colour on the tongue and heel cap for a throwback look. A mix of nubuck and smooth leather on the upper adds texture. The suede toe cap is abrasion-resistant so they look fresh and new longer. A vulcanised outsole makes them durable.,7599,78
896,Women's ADIDAS ORIGINALS TUBULAR VIRAL SHOES,"Tubular merges sport with fashion, creating a bold, adventurous streetwear look. Made of stretchy mesh with a matte finish, these women's shoes are shaped low at the collar and accented with welded panels. The EVA midsole provides the shoe's distinctive look and comfortable feel.",7999,92
897,Women's adidas Originals Campus Shoes,"The Campus dates back to 1980, when hoops stars laced it up to hustle on the hardwood. In the decades since, it's crossed over to become a street-fashion standout. These shoes offer a fresh take on the classic design with a nubuck and canvas upper. A streamlined rubber cupsole and reinforced toe cap complete the update.",7999,78
898,Women's adidas originals NMD_RACER PRIMEKNIT SHOES,"Progressive, premium, pioneering. NMD blends pure adidas heritage with advanced, modern materials to create a futuristic look that resonates on the streets. The adidas Primeknit sock-like upper of these women's shoes follows the shape of your foot for a close, contoured fit. Responsive Boost cushioning extends toe to heel for all-day comfort. A signature NMD heel plug unit completes the look.",16999,73
899,Women's ADIDAS ORIGINALS GAZELLE STITCH AND TURN SHOES,"Built with superior craftsmanship, these kicks are a refined take on the '90s version of the Gazelle trainer. These women's's shoes combine the luxurious feel of premium suede with stitch-and-turn construction that gives them a clean look.",8999,9
900,Men's Running Stargon 1.0 Shoes,"The adidas Running shoes for men. These lightweight shoes give all round comfort, cushioning, durability & support in a simplistic design. The mesh upper ensure breathability and durability while the Lightstrike IMEVA midsole provides premium cushioning. Full Rubber outsole provides durability.",4799,68
901,Men's adidas Running Pull On Shoes,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole and durable Rubber outsole for long-lasting wear.",4799,62
902,Men's adidas Sport Inspired Blaze Runner Shoes,Extremely functional and subtle running-inspired shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. Cloudfoam midsole for responsive cushioning and full Rubber outsole provides durability.,5599,5
903,WOMEN'S ADIDAS ORIGINALS CAMPUS SHOES,"Born on the B-ball court and claimed by skaters, dancers and hip-hop artists. The Campus has played a major role in streetwear fashion since its 1980 release. These shoes offer a fresh take on the classic low-profile design with an ultra-soft nubuck upper. They're lined in leather to add an extra luxe step-in feel.",7999,53
904,MEN'S ADIDAS ORIGINALS FOREST GROVE SHOES,"Released in 1982, the original Forest Grove had a grid-like web over the midsole to give runners extra shock absorption. These streetwear shoes echo the vintage look with a soft nubuck upper that has '80s-style overlays and the iconic midsole net.",6999,13
905,Men's adidas Sport Inspired Heawin Shoes,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the canvas upper provide a signature finish.",4999,6
906,Men's adidas Running Solar Drive Shoes,These men's shoes provide flexibility and support for daily distance running. They have a breathable mesh upper and springy cushioning for a comfortable ride. A stability rail guides the foot through your stride for added support.,9999,13
907,Men's adidas Running Solar Drive 19 Shoes,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.,11999,78
908,Men's adidas Sport Inspired Heawin Shoes,"These skateboard-inspired shoes salute life on the deck with a classic vulcanised look. Built for shredding around town, they deliver versatility and comfort with a rubber outsole and lightweight EVA sockliner. Leather-like 3-Stripes on the suede upper provide a signature finish.",4999,77
909,Men's adidas Running Solar Drive Shoes,These men's shoes provide flexibility and support for daily distance running. They have a breathable mesh upper and springy cushioning for a comfortable ride. A stability rail guides the foot through your stride for added support.,9999,73
910,Men's adidas Running SenseBounce+ Street Shoes,"These dynamic running shoes for men offer outstanding traction, cushioning and fit that's tailored to the streets. It's built using 3D moulding that follows the shape of the foot for a supportive, locked-in feel. A wide forefoot delivers increased surface contact for added stability, and a grippy rubber outsole is ideal for dodging urban obstacles.",7999,38
911,Men's adidas Running Solar Blaze Shoes,Everything you need for a great run. These shoes have a breathable mesh upper with strategically placed support and flexible cushioning for a bouncy ride. A durable rubber outsole delivers reliable traction over long distances.,7999,14
912,Men's adidas Running Solar Glide 19 Shoes,"Reach your goals in these shoes designed for long-distance runners. They feature energized cushioning that works with a flexible outsole to deliver a smooth and comfortable ride. A stability rail keeps your stride feeling balanced, and a molded heel counter locks in the fit while allowing the Achilles to move freely.",13999,62
913,Men's adidas Running Solar Drive 19 Shoes,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.,11999,9
914,Men's adidas Running Solar Drive 19 Shoes,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.,11999,33
915,Men's adidas Running SenseBoost GO LTD Shoes,"Stoplights, dogs on leashes, bikes and speeding cars. These shoes are made for the quick swerves of city running. They have a light and flexible knit upper that allows full freedom of movement. A wide forefoot and heel platform provide a stable base for lateral movement.",11999,83
916,Men's adidas Running Solar Glide 19 Shoes,"Reach your goals in these shoes designed for long-distance runners. They feature energized cushioning that works with a flexible outsole to deliver a smooth and comfortable ride. A stability rail keeps your stride feeling balanced, and a molded heel counter locks in the fit while allowing the Achilles to move freely.",13999,20
917,Men's adidas Running SenseBoost GO Shoes,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step.",11999,77
918,Men's adidas Running Solar Boost 19 Shoes,"There's no such thing as an ordinary run. These men's shoes provide targeted support and optimal comfort for everyday long-distance running. Inspired by NASA technology, the mesh upper has stitched-in areas of reinforcement for precisely calibrated support. Responsive cushioning returns energy to your stride to give you a smooth, confident ride.",15999,21
919,Men's adidas Running SenseBoost GO Shoes,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step.",11999,51
920,Men's adidas Running SenseBoost GO Shoes,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step.",11999,15
921,Men's adidas Running Edge Flex Shoes,"From the streets to the gym, these men's versatile running shoes are up for anything. They feature a breathable mesh upper with an articulated heel cuff for outstanding fit and reduced slipping. Support zones around the forefoot and ankle add stability for lateral moves, and flex grooves in the outsole offer natural motion and a barely there feel.",7999,4
922,Men's adidas Running AlphaBoost BF Shoes,"Designed for athletes looking to step up their game, these running shoes are ideal for explosive drills and speed training. Dual-density cushioning and stability pods pack more support into the midsole for added control during multidirectional moves. A lightweight and breathable upper offers support where you need it most.",14999,18
923,Men's adidas Running Pulseboost HD Winter Shoes,Feel the rhythm of the city under your feet. These shoes provide durable comfort and reliable traction for running in any weather. They have a ballistic nylon upper that sheds rain and snow. Responsive cushioning returns energy to your stride. The durable outsole helps keep footing secure in wet or slippery conditions.,13999,50
924,Men's adidas Running Edge Flex Shoes,"From the streets to the gym, these men's versatile running shoes are up for anything. They feature a breathable mesh upper with an articulated heel cuff for outstanding fit and reduced slipping. Support zones around the forefoot and ankle add stability for lateral moves, and flex grooves in the outsole offer natural motion and a barely there feel.",7999,98
925,Men's adidas Running Pull On Shoes,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole and durable Rubber outsole for long-lasting wear.",4799,71
926,Men's adidas Running Pulseboost HD Winter Shoes,Feel the rhythm of the city under your feet. These shoes provide durable comfort and reliable traction for running in any weather. They have a ballistic nylon upper that sheds rain and snow. Responsive cushioning returns energy to your stride. The durable outsole helps keep footing secure in wet or slippery conditions.,13999,27
927,Men's adidas Running Asweego Shoes,Shoes with flexibility and responsiveness for multisport training. These shoes have a mesh upper that hugs the foot for a sock-like fit. Pillow-like midsole cushioning provides long-lasting comfort. Durable rubber inserts at the forefoot and heel provide added grip so you're ready for unexpected terrain.,7999,64
928,MEN'S ADIDAS ORIGINALS SAMBA OG SHOES,"Universally recognised, always in style. The Samba is the original football trainer turned streetwear favourite. This pair is built with a smooth leather upper with suede overlays to recreate the look and feel of the original. A low-to-the-ground gum rubber outsole gives these shoes a classic foundation.",7999,19
929,men's ADIDAS RUNNING NEBULAR SHOES,The premium looking adidas Nebular 1.0 Running shoes for men crafted with Mesh overlays which make it lightweight. The breathable sandwich Mesh offer extended ventilation and comfort. Light strike IMEVA midsole with full Rubber outsole provides durability.,4599,17
930,Men's adidas Swimming Eezay 2019 Slippers,"These men's classic slippers offer a clean beach design. Featuring midsole cushioning, this essential footwear provides lightweight comfort in a simple silhouette.",1499,64
931,Men's adidas Originals Continental 80 Shoes,"Inspired by indoor sneakers from the early '80s, the Continental 80 takes a fresh look at vintage charm. These leather shoes show off a swooping two-tone stripe and a retro-style logo window next to the laces. The split rubber cupsole comes straight from the archives. They're lined with French terry to complete the throwback feel.",7999,65
932,MEN'S ADIDAS SPORT INSPIRED COURT 70S SHOES,"These running-inspired shoes are designed with a knit upper and a textile lining for flexible, all-day comfort. 3-Stripes and a rubber outsole give the shoes a stylish sign-off.",7999,26
933,Men's adidas Outdoor Storm Raiser II Shoes,"A fast, lightweight low-cut adidas Storm Raiser II shoes for men. Suitable for hikes and multifunctional use, it's upper has Mesh underlays with Synthetic Overlays and soft EVA footbed which provides enhanced comfort. Exceptional TRAXIONÂ® supports your feet completely in wet conditions, and these sandals are also suitable for light hikes.",4799,72
934,Men's adidas Originals X_PLR Shoes,"Fresh racer style for daily wear. Inspired by modern running shoes, the X_PLR has a clean low top look for exploring urban streets. These trainers feature a soft knit upper for a snug, sock-like feel. Faux leather details add modern texture. Everything rides on a lightweight EVA midsole for all-day comfort.",7599,0
935,Men's adidas Running Rush Shoes,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",3599,96
936,Men's adidas Running Fluo Shoes,"Great everyday shoes for runners to go that extra mile. Features Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear.",3799,64
937,MEN'S ADIDAS ORIGINALS YUNG 1 SHOES,"The chunky retro profile of the Yung 1 is inspired by the distinctive shapes and eccentric colour combos of 2000s-era trainers. Made in airy mesh with soft nubuck overlays, these shoes are finished with embroidered details on the tongue.",10999,46
938,Men's adidas Originals Superstar MG Shoes,"A lot can happen over a year. Five years. And what about 50 years? The adidas Superstar shoe has spanned generations. It's been embraced by them. Made their own and then passed down. It has dominated the hardwood and made statements on the streets. And today it once again evolves with these Superstar MG Shoes. A distinctive, high-walled rubber mud guard gives them a fresh take while the unmistakable rubber shell toe grounds them in history.",7999,47
939,Men's adidas Originals I-5923 Shoes,These shoes add modern comfort to a '70s-style runner. The lightweight upper has a mesh build detailed with synthetic suede overlays and serrated 3-Stripes. Boost in the midsole provides durable cushioning.,11999,58
940,MEN'S ADIDAS ORIGINALS CAMPUS SHOES,"This men's classic sneaker stays close to its trendsetting '80s design, while staying modern for today's streets. Boasting a suede upper with contrast 3-Stripes and heel patch, these shoes feature a reinforced toe cap. The cupsole leaves a herringbone-pattern footprint for a retro twist.",7999,83
941,Men's adidas Originals NMD_R1 Shoes,"Taking style cues from premium technical outerwear, these shoes blend '80s heritage with modern comfort. The soft and stretchy knit upper shows off subtle 3-Stripes and a translucent heel cage. Iconic EVA plugs accent the Boost midsole, adidas' most responsive cushioning ever.",12999,22
942,Men's adidas Sport Inspired Lyrid Slip-ons,Slip into these stylish slip-ons which will add style to your look. A well cushioned shoe with a fresher look that will appeal to young runners. Its Cloudfoam midsole offers pillow-soft cushioning that eases every stride.,4599,66
943,MEN'S ADIDAS ORIGINALS TEMPER RUN SHOES,"Inspired by running shoes from the '90s, these shoes bring back vintage technical style. They come in a layered mix of mesh and suede. A sculpted EVA midsole gives lightweight cushioning and a retro look.",11999,72
944,Men's adidas Originals A.R. Trainers,"Tennis champions must triumph on grass, clay and concrete to garner world-class status. These streetwear shoes take cues from a 1988 tennis sneaker designed to perform on all surfaces. Made of premium perforated leather, they show off an exposed wedge of EVA cushioning at the midsole.",7999,94
945,Men's adidas Outdoor Argo Trek 19 Shoes,Ready for outdoor adventures? These men's trek shoes supplies sure footing for light trails. They feature breathable underlays and synthetic overlays; and EVA midsole cushioning.,3999,51
946,Men's adidas Sport Inspired Questar Ride Shoes,Enjoy comfort and stability in these durable running-inspired shoes for men. They feature an airy mesh upper and a Cloudfoam midsole that cushions every stride. The moulded heel counter offers a snug fit.,7599,40
947,MEN'S ADIDAS SPORT INSPIRED COURT ADAPT SHOES,"These tennis-inspired shoes elevate their style game off the court with a knit upper and decorative laces. The slip-on look has a seamless, sock-like construction with an ultra-soft Cloudfoam sockliner for added comfort throughout your day.",5999,45
948,Men's adidas Outdoor Adipu 2019 Sandals,Step out in these premium sandals with connecting side straps for comfort and style with classic detailing.The Injection Eva midsole is for cushioning and textured footbed for comfort. They come with a durable Rubber outsole with wet and dry traction pattern.,2999,59
949,Men's adidas Football Copa 19.4 Firm Ground Cleats,"These football boots are designed for in-game comfort and an assured touch. They have a synthetic leather upper with a stitched vamp that keeps the ball glued to your foot. The flexible ground outsole delivers stability on firm ground, artificial grass and hard ground..",3999,68
950,Men's adidas Originals Sobakov P94 Shoes,"The Sobakov honors the spirit of modern soccer culture. These shoes showcase the iconic tooth-shaped 3-Stripes from the game-changing Predator shoe, which debuted in 1994. They're made for a comfortable feel in a mix of suede and mesh.",7599,34
951,Men's adidas Running Questar Ride Shoes,"Inspired by modern tech runners, these men's shoes step out with unexpected style. A two-tone mesh upper keeps the feel flexible and mixes with a sculpted Cloudfoam midsole and contrast heel counter.",7999,69
952,Men's adidas Sport Inspired Grand Court Shoes,A '70s style reborn. These shoes take inspiration from iconic sport styles of the past and move them into the future. The shoes craft an everyday look with a two-tone knit upper. Signature 3-Stripes flash along the sides. Plush midsole cushioning gives comfort to every step.,5999,15
953,MEN'S ADIDAS SPORT INSPIRED COURT 70S SHOES,Classic court style with a minimalist approach. These tennis-inspired shoes give a nod to vintage design with 3D printed 3-Stripes on a synthetic leather upper. A rubber toe cap adds to the sporty look.,5599,65
954,MEN'S ADIDAS RUNNING RADDIS 1.0 SHOES,The premium looking adidas Raddis 1.0 Running shoes for men. The breathable and lightweight Knit-Mesh offer extended ventilation and comfort. IMEVA midsole and full Rubber outsole provides durability.,5599,72
955,Men's adidas Running Cosmic 2 Shoes,"These men's running shoes provide a cloudlike landing every time your foot hits the ground. A seamless stretch mesh upper provides lightweight support, and a performance sockliner keeps your feet ventilated. The cloudfoam midsole provides responsive cushioning for superior comfort.",6999,0
956,MEN'S ADIDAS RUNNING RYZO 4.0 SHOES,The adidas Ryzo 4.0 Running shoes for men crafted with Mesh overlays which make it lightweight. The breathable Mesh overlays with Synthetic at heel offer extended grip and comfort. Lightstrike IMEVA midsole and Full Rubber outsole.,4599,83
957,Men's adidas Sport Inspired Grand Court Shoes,A '70s style reborn. These shoes take inspiration from iconic sport styles of the past and move them into the future. The shoes craft an everyday look with a two-tone knit upper. Signature 3-Stripes flash along the sides. Plush midsole cushioning gives comfort to every step.,5999,83
958,Men's adidas Sport Inspired Duramo Lite 2.0 Shoes,"Refine your interval training in these men's versatile running-inspired shoes. Featuring a lightweight mesh and synthetic upper, they combine responsive midsole cushioning with a soft collar that reduces ankle pressure.",4999,53
959,Men's adidas Sport Inspired VS Advantage Clean Shoes,Style stripped down to the essentials without sacrificing stability. These tennis-inspired shoes feature a straightforward look with a sandwich upper on a rubber cupsole. A heel pull offers easy on and off.,4599,13
960,WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,"These sneakers rework the Samba's classic soccer silhouette as a stylish platform shoe. The leather upper is stacked on top of a raised gum rubber outsole to add height. Soft, smooth feel An all-leather upper, leather tongue and synthetic leather lining add luxe comfort Platform gum rubber outsole The layered outsole adds one inch of height.",7999,25
961,Men's Sport Inspired Run60s Shoes,Upgrade a 3-Stripes classic. These shoes refresh retro-running style with modern details so you can rock them all day in comfort. A cushy midsole keeps you moving from your morning coffee till your last meeting. No-sew 3-Stripes give off a contemporary vibe.,5599,44
962,WOMEN'S ADIDAS ORIGINALS CAMPUS SHOES,"A low-profile classic from the '80s gets a luxe new look. These women's shoes come in super-soft nubuck and are lined for a smooth, leather-like feel.",7999,85
963,Women's adidas Originals Sleek Shoes,"Sleek and streamlined, these women's shoes are built with a narrow silhouette. They're made of shiny patent leather and detailed with perforated 3-Stripes for a smooth feel that recalls classic tennis styles.",7599,83
964,WOMEN'S ADIDAS ORIGINALS SWIFT RUN SHOES,"Inspired by heritage running designs, these women's knit shoes have a sleek shape and a snug, sock-like feel. Embroidered accents and welded details elevate the look beyond basic. Built for all-day ease with a stretchy knit lining and a cushy midsole.",7599,24
965,WOMEN'S ADIDAS ORIGINALS STAN SMITH NEW BOLD SHOES,"Named for one of tennis' all-time greats, the Stan Smith sneaker remains a favorite for weekend wear. These shoes update the classic look with a luxe leather band around the midsole.",8999,70
966,WOMEN'S ADIDAS ORIGINALS TUBULAR SHADOW CK SHOES,"Made with a lightweight, multicoloured knit upper, these shoes combine modern running-inspired design with plush, all-day style. They boast a snug sock-like construction with wrap-around tongue for a close fit, and a shaped collar for a bold look.",7999,30
967,WOMEN'S ADIDAS ORIGINALS STAN SMITH NEW BOLD SHOES,"Named for one of tennis' all-time greats, the Stan Smith sneaker remains a favourite for weekend wear. The rope detail on these women's shoes is borrowed from espadrilles, giving them a hand-crafted look and feel. They have a leather upper, classic perforated 3-Stripes and a stamped Stan Smith logo on the tongue.",8999,17
968,WOMEN'S ADIDAS ORIGINALS FOREST GROVE SHOES,"Inspired by a game-changing running shoe from the archives, this women's shoe is built for everyday wear. A suede and nylon upper shows off classic 3-Stripes styling. A mesh-wrapped EVA midsole echoes vintage looks from the archives.",6999,29
969,WOMEN'S ADIDAS ORIGINALS NMD_R1 SHOES,"Taking cues from premium technical outerwear, the knit upper on these women's shoes subtly blends a heritage look with an innovative design. The full-length Boost midsole keeps you light on your feet.",11999,51
970,WOMEN'S ADIDAS ORIGINALS SAMBAROSE SHOES,"These shoes transform the Samba's classic silhouette into trendy platform sneakers with a feminine twist. Built with a snakeskin-embossed leather upper, they feature a stacked platform outsole that adds to the fashionable style.",7999,92
